    0.8108  -53.0254
    0.8182  -53.0251
    0.8255  -53.0248
    0.8329  -53.0248
    0.8402  -53.0248
    0.8474  -53.0247
    0.8547  -53.0248
    0.8620  -53.0248
    0.8692  -53.0248
    0.8765  -53.0249
    0.8837  -53.0248
    0.8910  -53.0249
    0.8983  -53.0248
    0.9055  -53.0248
    0.9128  -53.0250
    0.9201  -53.0250
    0.9273  -53.0250
    0.9346  -53.0250
    0.9419  -53.0250
    0.9491  -53.0250
    0.9564  -53.0252
    0.9637  -53.0254
    0.9709  -53.0255
    0.9782  -53.0254
    0.9855  -53.0253
    0.9927  -53.0253
    1.0000  -53.0253
 
    0.0000  -52.9077
    0.0074  -52.9077
    0.0148  -52.9079
    0.0221  -52.9082
    0.0295  -52.9085
    0.0369  -52.9091
    0.0443  -52.9098
    0.0517  -52.9106
    0.0591  -52.9114
    0.0665  -52.9125
    0.0738  -52.9137
    0.0812  -52.9149
    0.0886  -52.9164
    0.0960  -52.9180
    0.1034  -52.9197
    0.1108  -52.9216
    0.1182  -52.9235
    0.1255  -52.9255
    0.1329  -52.9277
    0.1403  -52.9300
    0.1477  -52.9320
    0.1551  -52.9342
    0.1624  -52.9365
    0.1698  -52.9391
    0.1772  -52.9418
    0.1846  -52.9446
    0.1920  -52.9476
    0.1994  -52.9504
    0.2068  -52.9532
    0.2142  -52.9559
    0.2215  -52.9585
    0.2289  -52.9612
    0.2363  -52.9641
    0.2437  -52.9655
    0.2511  -52.9627
    0.2585  -52.9591
    0.2659  -52.9558
    0.2732  -52.9525
    0.2806  -52.9491
    0.2880  -52.9459
    0.2954  -52.9427
    0.3028  -52.9394
    0.3101  -52.9363
    0.3175  -52.9335
    0.3249  -52.9306
    0.3323  -52.9275
    0.3397  -52.9246
    0.3471  -52.9218
    0.3545  -52.9194
    0.3619  -52.9169
    0.3692  -52.9144
    0.3766  -52.9121
    0.3840  -52.9099
    0.3914  -52.9078
    0.3988  -52.9059
    0.4062  -52.9041
    0.4135  -52.9025
    0.4209  -52.9010
    0.4283  -52.8995
    0.4357  -52.8983
    0.4431  -52.8971
    0.4504  -52.8963
    0.4578  -52.8957
    0.4652  -52.8951
    0.4726  -52.8946
    0.4800  -52.8944
    0.4874  -52.8941
    0.4947  -52.8943
    0.5021  -52.8943
    0.5094  -52.8947
    0.5168  -52.8949
    0.5241  -52.8955
    0.5315  -52.8970
    0.5389  -52.8992
    0.5462  -52.9014
    0.5535  -52.9039
    0.5609  -52.9064
    0.5683  -52.9093
    0.5756  -52.9125
    0.5829  -52.9159
    0.5903  -52.9192
    0.5977  -52.9232
    0.6050  -52.9269
    0.6123  -52.9308
    0.6197  -52.9353
    0.6271  -52.9397
    0.6344  -52.9444
    0.6417  -52.9488
    0.6491  -52.9530
    0.6565  -52.9576
    0.6638  -52.9623
    0.6711  -52.9663
    0.6785  -52.9616
    0.6859  -52.9566
    0.6932  -52.9520
    0.7005  -52.9476
    0.7079  -52.9436
    0.7153  -52.9397
    0.7226  -52.9358
    0.7299  -52.9319
    0.7373  -52.9283
    0.7447  -52.9246
    0.7520  -52.9215
    0.7594  -52.9186
    0.7667  -52.9155
    0.7741  -52.9131
    0.7814  -52.9108
    0.7888  -52.9089
    0.7961  -52.9074
    0.8035  -52.9074
    0.8108  -52.9075
    0.8182  -52.9076
    0.8255  -52.9076
    0.8329  -52.9077
    0.8402  -52.9077
    0.8474  -52.9077
    0.8547  -52.9076
    0.8620  -52.9077
    0.8692  -52.9077
    0.8765  -52.9077
    0.8837  -52.9076
    0.8910  -52.9073
    0.8983  -52.9073
    0.9055  -52.9071
    0.9128  -52.9071
    0.9201  -52.9072
    0.9273  -52.9068
    0.9346  -52.9066
    0.9419  -52.9068
    0.9491  -52.9067
    0.9564  -52.9068
    0.9637  -52.9069
    0.9709  -52.9068
    0.9782  -52.9069
    0.9855  -52.9071
    0.9927  -52.9071
    1.0000  -52.9069
 
    0.0000  -52.9044
