  0.0000000000   0.0000000000   0.0000000000  33  !Gamma
  0.0000000000   0.5000000000   0.0000000000  33  !X
  0.5000000000   0.5000000000   0.0000000000  47  !M
  0.0000000000   0.0000000000   0.0000000000  23  !Gamma
  0.0000000000   0.0000000000   0.5000000000   1  !Z
